id,created_at,ranking_position,title,artist,streams,genre,lyrics,album,year,duration_seg,language_variant,source,url_source,extra_data,lyrics_status,artist_gender
988,2026-03-07 05:10:40.626857+00,,viral love acoustic,lil crush,0,pop,,reel music,2026,166,en,spotify_search,https://open.spotify.com/track/5Dh0PC9zBRG3BYPTsGfVdT,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Lil Crush, Colombian Crush, Beachy"",""spotify_track_id"":""5Dh0PC9zBRG3BYPTsGfVdT"",""artistas_secundarios"":[]}",completed,
989,2026-03-07 05:10:45.668848+00,,visaje,blessd,0,reggaeton,,visaje,2023,167,es,spotify_search,https://open.spotify.com/track/6P8exce0caeTZ1uaKkS2wT,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blessd"",""spotify_track_id"":""6P8exce0caeTZ1uaKkS2wT"",""artistas_secundarios"":[]}",completed,
990,2026-03-07 05:10:50.348348+00,,una,blessd,0,reggaeton,,una,2019,197,es,spotify_search,https://open.spotify.com/track/3S7XeuKIZ8fgjzyeAnkARe,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blessd"",""spotify_track_id"":""3S7XeuKIZ8fgjzyeAnkARe"",""artistas_secundarios"":[]}",completed,
991,2026-03-07 05:10:55.631103+00,,popercito,blessd,0,reggaeton,,extraditablessd,2025,186,es,spotify_search,https://open.spotify.com/track/3W9Oa66ttFC7wjFoXMwfO0,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blessd, Kris R., Young Fatty, TURY, CARABIN3, GeezyDee"",""spotify_track_id"":""3W9Oa66ttFC7wjFoXMwfO0"",""artistas_secundarios"":[]}",completed,
992,2026-03-07 05:11:00.733829+00,,ella no quiere amor,blejo,0,reggaeton,,de colombia pal mundo,2025,203,es,spotify_search,https://open.spotify.com/track/4tHpRl8OkSNeIILVdFTHOP,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blejo, Tikhe"",""spotify_track_id"":""4tHpRl8OkSNeIILVdFTHOP"",""artistas_secundarios"":[]}",completed,
993,2026-03-07 05:11:05.573925+00,,si tu supieras,blejo,0,pop,,de colombia pal mundo,2025,232,es,spotify_search,https://open.spotify.com/track/73ENmZQNVt67q7YdMFuVcj,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blejo, Tikhe, Landa Freak"",""spotify_track_id"":""73ENmZQNVt67q7YdMFuVcj"",""artistas_secundarios"":[]}",completed,
994,2026-03-07 05:11:10.262491+00,,ella tiene algo,blejo,0,reggaeton,,de colombia pal mundo,2025,248,es,spotify_search,https://open.spotify.com/track/3r0Q6IM3iHs2KEIiFbT5TS,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blejo, Tikhe"",""spotify_track_id"":""3r0Q6IM3iHs2KEIiFbT5TS"",""artistas_secundarios"":[]}",completed,
995,2026-03-07 05:11:14.985649+00,,bailemos esta cancion,blejo,0,pop,,de colombia pal mundo,2025,198,es,spotify_search,https://open.spotify.com/track/6ng4riASJ9r3FddszJH52i,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Blejo, Tikhe"",""spotify_track_id"":""6ng4riASJ9r3FddszJH52i"",""artistas_secundarios"":[]}",error,
996,2026-03-07 05:11:19.722886+00,,almambolaspennas,blejo,0,reggaeton,,de colombia pal mundo,2025,241,es,spotify_search,https://open.spotify.com/track/63hpCGyOOL42yQoJW4MkZz,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Blejo, Tikhe"",""spotify_track_id"":""63hpCGyOOL42yQoJW4MkZz"",""artistas_secundarios"":[]}",error,
997,2026-03-07 05:11:25.229776+00,,bogota,blessd,0,reggaeton,,blessdeluxury,2024,178,es,spotify_search,https://open.spotify.com/track/2NubPWw8mgyH46NCohwRBz,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blessd"",""spotify_track_id"":""2NubPWw8mgyH46NCohwRBz"",""artistas_secundarios"":[]}",completed,
998,2026-03-07 05:11:30.382319+00,,ojala,ryan castro,0,reggaeton,,ojala,2025,156,es,spotify_search,https://open.spotify.com/track/1XqfvcXdjSte9ds4zL9Nm9,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Ryan Castro"",""spotify_track_id"":""1XqfvcXdjSte9ds4zL9Nm9"",""artistas_secundarios"":[]}",completed,
999,2026-03-07 05:11:35.5244+00,,sai,ryan castro,0,reggaeton,,hopi sende,2025,178,es,spotify_search,https://open.spotify.com/track/3eJj2gMCfyLeA0FnHu0Umw,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Ryan Castro, Rayo & Toby"",""spotify_track_id"":""3eJj2gMCfyLeA0FnHu0Umw"",""artistas_secundarios"":[]}",completed,
1000,2026-03-07 05:11:41.132301+00,,pailas parcera,slow mike,0,reggaeton,,pailas parcera,2025,188,es,spotify_search,https://open.spotify.com/track/7wadGShHx40m4EJGObdjyj,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Slow Mike, Luister La Voz"",""spotify_track_id"":""7wadGShHx40m4EJGObdjyj"",""artistas_secundarios"":[]}",completed,
1001,2026-03-07 05:11:45.977318+00,,quienlodiria,blejo,0,pop,,de colombia pal mundo,2025,205,es,spotify_search,https://open.spotify.com/track/2AIQc7EF96MG1l7oxTWDHs,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Blejo, Tikhe"",""spotify_track_id"":""2AIQc7EF96MG1l7oxTWDHs"",""artistas_secundarios"":[]}",error,
1002,2026-03-07 05:11:51.485086+00,,la primera vez,blejo,0,pop,,de colombia pal mundo,2025,239,es,spotify_search,https://open.spotify.com/track/4BES5wiI0Z1MuuzBKzNjAK,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Blejo, Tikhe"",""spotify_track_id"":""4BES5wiI0Z1MuuzBKzNjAK"",""artistas_secundarios"":[]}",error,
1003,2026-03-07 05:11:56.243157+00,,un poquito mas,blejo,0,reggaeton,,de colombia pal mundo,2025,213,es,spotify_search,https://open.spotify.com/track/6VTWgObvgb9fmoSvHwMCm3,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blejo, Tikhe"",""spotify_track_id"":""6VTWgObvgb9fmoSvHwMCm3"",""artistas_secundarios"":[]}",completed,
1004,2026-03-07 05:12:01.214573+00,,esteamor,blejo,0,pop,,de colombia pal mundo,2025,211,es,spotify_search,https://open.spotify.com/track/4AFoGE6tlkahCisFPj9FCf,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blejo, Tikhe"",""spotify_track_id"":""4AFoGE6tlkahCisFPj9FCf"",""artistas_secundarios"":[]}",completed,
1005,2026-03-07 05:12:05.851613+00,,inquieta,blejo,0,other,,de colombia pal mundo,2025,224,es,spotify_search,https://open.spotify.com/track/2N2rRHjs381unuSd3V4iwf,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blejo, Tikhe"",""spotify_track_id"":""2N2rRHjs381unuSd3V4iwf"",""artistas_secundarios"":[]}",completed,
1006,2026-03-07 05:12:11.095215+00,,12x3,dekko,0,electronica,,dekkoletera,2023,159,es,spotify_search,https://open.spotify.com/track/1k94CNfVliqDs0qYhkG8iV,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""DEKKO"",""spotify_track_id"":""1k94CNfVliqDs0qYhkG8iV"",""artistas_secundarios"":[]}",completed,
1007,2026-03-07 05:12:16.028058+00,,se vale too,this is mailo,0,reggaeton,,se vale too,2024,234,es,spotify_search,https://open.spotify.com/track/2K3jRNfBVwNBOggb9vkM3T,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""This Is Mailo, Tavo the producer, LOSDELAPIÑA"",""spotify_track_id"":""2K3jRNfBVwNBOggb9vkM3T"",""artistas_secundarios"":[]}",error,
1008,2026-03-07 05:12:21.094775+00,,bilbor,esteban rojas,0,reggaeton,,bilbor,2024,207,es,spotify_search,https://open.spotify.com/track/01xLacaMPChcF3E4Fozrbz,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Esteban Rojas, FineSound Music"",""spotify_track_id"":""01xLacaMPChcF3E4Fozrbz"",""artistas_secundarios"":[]}",completed,
1009,2026-03-07 05:12:26.47721+00,,quien tv,blessd,0,reggaeton,,hecho en medellin,2021,156,es,spotify_search,https://open.spotify.com/track/2ThSBT4fDS83BWu3iMjMRn,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blessd"",""spotify_track_id"":""2ThSBT4fDS83BWu3iMjMRn"",""artistas_secundarios"":[]}",completed,
1010,2026-03-07 05:12:31.556088+00,,mocca,dj dever,0,electronica,,mocca,2024,178,es,spotify_search,https://open.spotify.com/track/0g0425bn60msT2Fhda0avJ,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""DJ Dever, Hector Nazza"",""spotify_track_id"":""0g0425bn60msT2Fhda0avJ"",""artistas_secundarios"":[]}",completed,
1011,2026-03-07 05:12:36.302479+00,,quien diria,dj dever,0,electronica,,quien diria,2024,168,es,spotify_search,https://open.spotify.com/track/38c19YwHG2WBuFiFsqFcsP,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""DJ Dever, Luister La Voz"",""spotify_track_id"":""38c19YwHG2WBuFiFsqFcsP"",""artistas_secundarios"":[]}",completed,
1012,2026-03-07 05:12:41.560481+00,,vacio,danny sanabria,0,reggaeton,,vacio,2023,249,es,spotify_search,https://open.spotify.com/track/2pwKNlcg50RpRpI4iCUu7Z,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Danny Sanabria"",""spotify_track_id"":""2pwKNlcg50RpRpI4iCUu7Z"",""artistas_secundarios"":[]}",error,
1013,2026-03-07 05:12:46.595616+00,,la mini mini,joe arroyo,0,cumbia,,exitos diomedes diaz y joe arroyo,2025,246,es,spotify_search,https://open.spotify.com/track/1XvlDy6JxoOnF5ae5vJdP0,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Joe Arroyo"",""spotify_track_id"":""1XvlDy6JxoOnF5ae5vJdP0"",""artistas_secundarios"":[]}",completed,
1014,2026-03-07 05:12:51.89527+00,,el condor herido,diomedes diaz,0,cumbia,,exitos diomedes diaz y joe arroyo,2025,296,es,spotify_search,https://open.spotify.com/track/4UliIYW5Mpt0L4lr3GYdZQ,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Diomedes Diaz"",""spotify_track_id"":""4UliIYW5Mpt0L4lr3GYdZQ"",""artistas_secundarios"":[]}",completed,
1015,2026-03-07 05:12:56.898439+00,,talparacualdelaseriemedusadenetflix,joe arroyo,0,cumbia,,exitos diomedes diaz y joe arroyo,2025,276,es,spotify_search,https://open.spotify.com/track/44lQ6ZSax5Kofg8xz7fZ59,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Joe Arroyo"",""spotify_track_id"":""44lQ6ZSax5Kofg8xz7fZ59"",""artistas_secundarios"":[]}",error,
1016,2026-03-07 05:13:01.761913+00,,amparito,adan y su grupo andariego,0,cumbia,,viva el amor en vivo,2020,273,es,spotify_search,https://open.spotify.com/track/0ZC0hk6PLVyisvIDjM4lt5,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Adan y su Grupo Andariego"",""spotify_track_id"":""0ZC0hk6PLVyisvIDjM4lt5"",""artistas_secundarios"":[]}",error,
1017,2026-03-07 05:13:06.643767+00,,hielo,flaquito apache,0,trap,,hielo,2019,173,es,spotify_search,https://open.spotify.com/track/2Ycy6qd8Hw7481ZnDLH28P,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Flaquito Apache, Azel"",""spotify_track_id"":""2Ycy6qd8Hw7481ZnDLH28P"",""artistas_secundarios"":[]}",error,
1018,2026-03-07 05:13:11.288647+00,,sumup,lf,0,other,,nego facton,2025,99,en,spotify_search,https://open.spotify.com/track/4YcFtrOoF3vEFgcsxOT0C5,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""LF, morfeu"",""spotify_track_id"":""4YcFtrOoF3vEFgcsxOT0C5"",""artistas_secundarios"":[]}",completed,
1019,2026-03-07 05:13:16.581199+00,,el santo cachon en vivo colombia,los embajadores vallenatos,0,cumbia,,grandes exitos,2025,366,es,spotify_search,https://open.spotify.com/track/3xb4lKvf9siAEhj7H89JNl,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Los Embajadores Vallenatos, Robinson Damián, Jairo De La Ossa"",""spotify_track_id"":""3xb4lKvf9siAEhj7H89JNl"",""artistas_secundarios"":[]}",error,
1020,2026-03-07 05:13:21.72061+00,,nunca niegues que te amo,los inquietos del vallenato,0,cumbia,,exitos originales,2025,300,es,spotify_search,https://open.spotify.com/track/6PCm3SFsOdaWkkwAQwzVYs,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Los inquietos del vallenato"",""spotify_track_id"":""6PCm3SFsOdaWkkwAQwzVYs"",""artistas_secundarios"":[]}",completed,
1021,2026-03-07 05:13:26.366904+00,,mosaico colombiano,silvio brito,0,cumbia,,los exitos navidenos de silvio brito,2025,177,es,spotify_search,https://open.spotify.com/track/5wTnTTVLVTGItGRA8CjQj0,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Silvio Brito"",""spotify_track_id"":""5wTnTTVLVTGItGRA8CjQj0"",""artistas_secundarios"":[]}",error,
1022,2026-03-07 05:13:31.253012+00,,bahia live,cortijo y su combo,0,cumbia,,el alma de un pueblo,1958,388,es,spotify_search,https://open.spotify.com/track/4qAvxhZLNkjzKdFRNu8GZ1,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Cortijo Y Su Combo, Ismael Rivera"",""spotify_track_id"":""4qAvxhZLNkjzKdFRNu8GZ1"",""artistas_secundarios"":[]}",completed,
1023,2026-03-07 05:13:36.596983+00,,caminando solo,santa rm,0,trap,,caminando solo,2019,152,es,spotify_search,https://open.spotify.com/track/4t1Kv9m7osfVj0JAT65PyI,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Santa RM"",""spotify_track_id"":""4t1Kv9m7osfVj0JAT65PyI"",""artistas_secundarios"":[]}",completed,
1024,2026-03-07 05:13:41.550026+00,,con los crespos hechos en vivo colombia,los embajadores vallenatos,0,cumbia,,grandes exitos,2025,349,es,spotify_search,https://open.spotify.com/track/728iSRYeEMnkhXlBEc1lC8,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Los Embajadores Vallenatos, Robinson Damián, Jairo De La Ossa"",""spotify_track_id"":""728iSRYeEMnkhXlBEc1lC8"",""artistas_secundarios"":[]}",error,
1025,2026-03-07 05:13:46.630641+00,,palabras sobran,blessd,0,reggaeton,,palabras sobran,2023,216,es,spotify_search,https://open.spotify.com/track/4wu7jIeJCUhQJaXsXVit0e,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Blessd"",""spotify_track_id"":""4wu7jIeJCUhQJaXsXVit0e"",""artistas_secundarios"":[]}",completed,
1026,2026-03-07 05:13:51.428071+00,,el borracho amiga mia en vivo colombia,los embajadores vallenatos,0,cumbia,,grandes exitos,2025,396,es,spotify_search,https://open.spotify.com/track/7vJsEsOfKlsz2Hm5GRl7m0,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Los Embajadores Vallenatos, Robinson Damián, Jairo De La Ossa"",""spotify_track_id"":""7vJsEsOfKlsz2Hm5GRl7m0"",""artistas_secundarios"":[]}",error,
1027,2026-03-07 05:13:56.817351+00,,tomando y tomando en vivo colombia,los embajadores vallenatos,0,cumbia,,grandes exitos,2025,334,es,spotify_search,https://open.spotify.com/track/3eaExGYUADqwAglLkiFEqI,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Los Embajadores Vallenatos, Robinson Damián, Jairo De La Ossa"",""spotify_track_id"":""3eaExGYUADqwAglLkiFEqI"",""artistas_secundarios"":[]}",error,
1028,2026-03-07 05:14:01.791338+00,,homenaje a lupe y polo,uriel henao,0,other,,la historia continua vol,2017,225,es,spotify_search,https://open.spotify.com/track/5jMAExR2ovED4PKbFRVXx4,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Uriel Henao"",""spotify_track_id"":""5jMAExR2ovED4PKbFRVXx4"",""artistas_secundarios"":[]}",error,
1029,2026-03-07 05:14:06.556882+00,,popurri,aniceto molina,0,cumbia,,mas sabroso que nunca,2005,600,es,spotify_search,https://open.spotify.com/track/5ndbUsAt6oyeBhZZ4U1NH4,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Aniceto Molina"",""spotify_track_id"":""5ndbUsAt6oyeBhZZ4U1NH4"",""artistas_secundarios"":[]}",completed,
1030,2026-03-07 05:14:11.312642+00,,tutorial aka casino,kase o,0,trap,,previo,2015,356,es,spotify_search,https://open.spotify.com/track/1HilTP0Hkho0D0lbXm16NE,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Kase.O"",""spotify_track_id"":""1HilTP0Hkho0D0lbXm16NE"",""artistas_secundarios"":[]}",completed,
1031,2026-03-07 05:14:16.09086+00,,se le moja la canoa en vivo colombia,los embajadores vallenatos,0,cumbia,,grandes exitos,2025,486,es,spotify_search,https://open.spotify.com/track/1NS1lDz3IMfK4yOAuAW2Zc,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Los Embajadores Vallenatos, Robinson Damián, Jairo De La Ossa"",""spotify_track_id"":""1NS1lDz3IMfK4yOAuAW2Zc"",""artistas_secundarios"":[]}",error,
1032,2026-03-07 05:14:21.057966+00,,la juntera en vivo colombia,los embajadores vallenatos,0,cumbia,,grandes exitos,2025,438,es,spotify_search,https://open.spotify.com/track/2mS8LSvZewLQp7KDvoEr0C,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Los Embajadores Vallenatos, Robinson Damián, Jairo De La Ossa"",""spotify_track_id"":""2mS8LSvZewLQp7KDvoEr0C"",""artistas_secundarios"":[]}",error,
1033,2026-03-07 05:14:26.008089+00,,tomando por ella en vivo colombia,los embajadores vallenatos,0,cumbia,,grandes exitos,2025,304,es,spotify_search,https://open.spotify.com/track/06RQAXiwAyJj1bze8bwbi8,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Los Embajadores Vallenatos, Robinson Damián, Jairo De La Ossa"",""spotify_track_id"":""06RQAXiwAyJj1bze8bwbi8"",""artistas_secundarios"":[]}",error,
1034,2026-03-07 05:14:30.873061+00,,aceitedecoco,blessd,0,reggaeton,,aceite de coco,2025,401,es,spotify_search,https://open.spotify.com/track/0hzO3OqNIPCwRKxvwBdtjS,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Blessd, Ryan Castro, De La Ghetto, Darell, Sahir, Hades66, Kris R."",""spotify_track_id"":""0hzO3OqNIPCwRKxvwBdtjS"",""artistas_secundarios"":[]}",error,
1035,2026-03-07 05:14:36.01698+00,,sindicado de amor en vivo colombia,los embajadores vallenatos,0,cumbia,,grandes exitos,2025,300,es,spotify_search,https://open.spotify.com/track/6BDOAjEc3O8QRwMiPB8RSv,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Los Embajadores Vallenatos, Robinson Damián, Jairo De La Ossa"",""spotify_track_id"":""6BDOAjEc3O8QRwMiPB8RSv"",""artistas_secundarios"":[]}",error,
1036,2026-03-07 05:14:40.830988+00,,x ti,kapo,0,reggaeton,,por si alguien nos escucha,2025,215,es,spotify_search,https://open.spotify.com/track/4TFjpINnVhINpTdrtNQIvx,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Kapo, Feid"",""spotify_track_id"":""4TFjpINnVhINpTdrtNQIvx"",""artistas_secundarios"":[]}",completed,
1037,2026-03-07 05:14:45.489546+00,,bonus track,yosh,0,other,,oculto,2021,223,es,spotify_search,https://open.spotify.com/track/4q9Kca8sABRWU1SV0bnLHo,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""yosh"",""spotify_track_id"":""4q9Kca8sABRWU1SV0bnLHo"",""artistas_secundarios"":[]}",completed,
1038,2026-03-07 05:14:50.788884+00,,el campanero,la banda tropikal de vallenar,0,cumbia,,con mas sed sed sed,2018,268,es,spotify_search,https://open.spotify.com/track/0CcFoaZqXk4TXPOh8FEeDf,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""La Banda Tropikal de Vallenar"",""spotify_track_id"":""0CcFoaZqXk4TXPOh8FEeDf"",""artistas_secundarios"":[]}",error,
1039,2026-03-07 05:14:55.434515+00,,y para empezar,josestilez,0,reggaeton,,vive,2018,280,es,spotify_search,https://open.spotify.com/track/11vGQMR6le5EaLkJhG8CWU,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""josestilez"",""spotify_track_id"":""11vGQMR6le5EaLkJhG8CWU"",""artistas_secundarios"":[]}",completed,
1040,2026-03-07 05:15:01.028665+00,,la lira en vivo colombia,los embajadores vallenatos,0,cumbia,,grandes exitos,2025,269,es,spotify_search,https://open.spotify.com/track/5dnsxRTNfsbQgONUWF6QqL,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Los Embajadores Vallenatos, Robinson Damián, Jairo De La Ossa"",""spotify_track_id"":""5dnsxRTNfsbQgONUWF6QqL"",""artistas_secundarios"":[]}",error,
1041,2026-03-07 05:15:06.396615+00,,vacaciones en colombia,guaracha exitos music,0,cumbia,,vacaciones en colombia,2025,145,es,spotify_search,https://open.spotify.com/track/19M5xlxfIv6SpLGJ7MyrHw,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""GUARACHA EXITOS MUSIC"",""spotify_track_id"":""19M5xlxfIv6SpLGJ7MyrHw"",""artistas_secundarios"":[]}",error,
1042,2026-03-07 05:15:11.650193+00,,mi vida,nengo flow,0,reggaeton,,los reyes del rap,2015,281,es,spotify_search,https://open.spotify.com/track/21P25Ccb1Q6wOpL2IXAQ0o,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Ñengo Flow"",""spotify_track_id"":""21P25Ccb1Q6wOpL2IXAQ0o"",""artistas_secundarios"":[]}",completed,
1043,2026-03-07 05:15:16.847767+00,,fdsr,ryan castro,0,reggaeton,,fdsr,2024,188,es,spotify_search,https://open.spotify.com/track/3KwYiawBfqngH7eaUHQn2N,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Ryan Castro, Maisak"",""spotify_track_id"":""3KwYiawBfqngH7eaUHQn2N"",""artistas_secundarios"":[]}",completed,
1044,2026-03-07 05:15:21.838081+00,,ritmo de colombia en vivo,aniceto molina,0,cumbia,,el tigre sabanero,2017,199,es,spotify_search,https://open.spotify.com/track/0u0X0aXL8PXU0ok5FaJYVw,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Aniceto Molina"",""spotify_track_id"":""0u0X0aXL8PXU0ok5FaJYVw"",""artistas_secundarios"":[]}",error,
1045,2026-03-07 05:15:26.552361+00,,cantadores de hoy y siempre,armando martinez,0,other,,mi tristeza,2021,402,es,spotify_search,https://open.spotify.com/track/2anOpe8wOOmtDEcH84DnCu,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Armando Martínez"",""spotify_track_id"":""2anOpe8wOOmtDEcH84DnCu"",""artistas_secundarios"":[]}",completed,
1046,2026-03-07 05:15:31.41198+00,,rompiendoel hielo,apache,0,reggaeton,,ahora o nunca,2017,348,es,spotify_search,https://open.spotify.com/track/14R6HWKOkzOVbpUvFpdHSn,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Apache"",""spotify_track_id"":""14R6HWKOkzOVbpUvFpdHSn"",""artistas_secundarios"":[]}",completed,
1047,2026-03-07 05:15:36.128604+00,,cuando estoy lejos de ti,trio america,0,pop,,exitos de colombia vol 2,2025,163,es,spotify_search,https://open.spotify.com/track/1HNqvWe8Lpf9FmZbWOVn7s,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Trio America"",""spotify_track_id"":""1HNqvWe8Lpf9FmZbWOVn7s"",""artistas_secundarios"":[]}",completed,
1048,2026-03-07 05:15:41.022709+00,,dos dias,lucho bowen,0,pop,,exitos de rockola grabaciones originales,2024,163,es,spotify_search,https://open.spotify.com/track/6n8BrAhGrU0gVnLjgxpfaD,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Lucho Bowen"",""spotify_track_id"":""6n8BrAhGrU0gVnLjgxpfaD"",""artistas_secundarios"":[]}",completed,
1049,2026-03-07 05:15:45.867336+00,,mi amor eres tu album version,silvestre dangond,0,pop,,grandes exitos silvestre dangond,2024,284,es,spotify_search,https://open.spotify.com/track/2dDBPFpQ5FQuz43a2ayPNZ,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Silvestre Dangond, Juancho De La Espriella"",""spotify_track_id"":""2dDBPFpQ5FQuz43a2ayPNZ"",""artistas_secundarios"":[]}",error,
1050,2026-03-07 05:15:51.063187+00,,chica freaky no 1,the pilot,0,pop,,chica freaky no 1,2023,188,es,spotify_search,https://open.spotify.com/track/6TUFN77TE5RM8fti9ilYfX,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""The Pilot"",""spotify_track_id"":""6TUFN77TE5RM8fti9ilYfX"",""artistas_secundarios"":[]}",completed,
1051,2026-03-07 05:15:55.992573+00,,rip23,brandpool,0,other,,rip23,2023,268,en,spotify_search,https://open.spotify.com/track/7xlhsVIAZXsuOCVpeszdFc,"{""pais"":""CO"",""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""todos_artistas"":""Brandpool"",""spotify_track_id"":""7xlhsVIAZXsuOCVpeszdFc"",""artistas_secundarios"":[]}",error,
1052,2026-03-07 05:16:00.963466+00,,quiero volar,jorge meza y su tropi colombia,0,cumbia,,exitos de oro,2024,286,es,spotify_search,https://open.spotify.com/track/55FBgPXgynD9ommdmsTEhN,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Jorge Meza Y Su Tropi Colombia"",""spotify_track_id"":""55FBgPXgynD9ommdmsTEhN"",""artistas_secundarios"":[]}",pending,
1053,2026-03-07 05:16:06.298096+00,,mi destino,lucho bowen,0,pop,,exitos de rockola grabaciones originales,2024,170,es,spotify_search,https://open.spotify.com/track/0XIGWhHnhMUt6R6is619OD,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Lucho Bowen"",""spotify_track_id"":""0XIGWhHnhMUt6R6is619OD"",""artistas_secundarios"":[]}",pending,
1054,2026-03-07 05:16:11.149257+00,,palo alto,lu k,0,other,,palo alto,2020,206,es,spotify_search,https://open.spotify.com/track/6p61zVdGAUhAvueeyCAgs2,"{""pais"":""CO"",""es_infantil"":false,""todos_artistas"":""Lu K, Alee Ferrer"",""spotify_track_id"":""6p61zVdGAUhAvueeyCAgs2"",""artistas_secundarios"":[]}",pending,
